gene_symbol,log2FoldChange,pvalue
Arxes2,0.0292705772336405,0.99999707001475
Rgl1,-0.0279246555843304,0.99999707001475
Slc22a29,-0.00472280705618538,0.99999707001475
Gm9403,0.0281622008777242,0.99999707001475
Kitl,0.0837406469051745,0.99999707001475
Ptges3,0.00693025099236936,0.99999707001475
Erbb2,-0.0309058875707531,0.99999707001475
Gm6344,-0.0981199507956425,0.99999707001475
Rac1,-0.0942552105994445,0.99999707001475
Chd9,0.00901912104803211,0.99999707001475
Gm42559,0.0188470791229323,0.99999707001475
Pom121l2,0.0421009402842085,0.99999707001475
Fgd5,0.074771012485646,0.99999707001475
Mast3,0.0115128955213938,0.99999707001475
Clmp,-0.026908789650169,0.99999707001475
Rn18s-rs5,-0.00772568708982703,0.99999707001475
Gm37186,-0.0100161305479273,0.99999707001475
Gm37885,0.0507380578932914,0.99999707001475
Muc2,0.0538835222637909,0.99999707001475
Gm27805,-0.0437386023629608,0.99999707001475
Myh3,-0.039689605832452,0.99999707001475
Fam131a,0.0775826855276421,0.99999707001475
Igkv14-118-2,0.00629400022666384,0.99999707001475
D930036K23Rik,-0.103582586904816,0.99999707001475
Sox30,-0.026468643325166,0.99999707001475
Gm44260,-0.00873204432996062,0.99999707001475
Rpusd1,-0.0362941276440091,0.99999707001475
Fam83e,-0.00105772334445782,0.99999707001475
Praf2,-0.0501146496159369,0.99999707001475
Gm26681,0.0166059365488558,0.99999707001475
Disp2,0.0482245509288512,0.99999707001475
Rps27rt,0.0200835474555061,0.99999707001475
Cystm1,0.0344382858883741,0.99999707001475
Cnpy2,0.0520977049423899,0.99999707001475
Hnrnpa0,-0.0697174228627398,0.99999707001475
Gm37649,0.0607940996132728,0.99999707001475
Gm4705,-0.0352545070231011,0.99999707001475
Gm43004,0.0489519517602189,0.99999707001475
Nr1d1,-0.00218971870100866,0.99999707001475
RP23-101D11.3,-0.0047286329318416,0.99999707001475
Samd14,0.0592696623011094,0.99999707001475
B230369F24Rik,0.0147482723933213,0.99999707001475
Tmem158,0.0264483547596585,0.99999707001475
Irf2bp1,-0.0154767650583609,0.99999707001475
Elane,0.0276640679533538,0.99999707001475
Zfyve16,-0.0763344769453899,0.99999707001475
Trub1,0.0102681949162734,0.99999707001475
Ncf1,-0.0194416763858551,0.99999707001475
Slx4ip,0.0317553142357162,0.99999707001475
Tmem19,0.0158611612685339,0.99999707001475
Iqcd,-0.020685281126515902,0.99999707001475
Gm26971,0.0673795441703523,0.99999707001475
Naaa,-0.022896223391376,0.99999707001475
Cmtm6,0.0518238097549703,0.99999707001475
4930553P18Rik,-0.0489415569843439,0.99999707001475
AW046200,-0.0526402348503304,0.99999707001475
Eif3m,0.0227813338125996,0.99999707001475
Stkld1,0.103176350852758,0.99999707001475
Nol9,0.0200017796404279,0.99999707001475
Gm11874,-0.0891772261192234,0.99999707001475
Gemin4,-0.0198860006459275,0.99999707001475
Hsf4,0.0270038005537807,0.99999707001475
4833439L19Rik,-0.0105883099816544,0.99999707001475
Parvg,-0.00442395256267567,0.99999707001475
Gm11100,-0.0266512718067423,0.99999707001475
Gm44890,0.0716975789918061,0.99999707001475
Mvb12b,-0.0606116908031595,0.99999707001475
Gm11814,0.0195028046574535,0.99999707001475
Gm44592,-0.00661842083363951,0.99999707001475
Pkd1l3,0.0729560173112747,0.99999707001475
Gm43077,0.022687713778,0.99999707001475
Gm20696,-0.0339371460736878,0.99999707001475
Acpp,0.0310962687005988,0.99999707001475
Myadml2,0.0721825582061097,0.99999707001475
Tsta3,-0.0697387408503805,0.99999707001475
Trap1a,0.0350881641316465,0.99999707001475
Cfap20,0.0352846462522133,0.99999707001475
Gm15787,0.033948865790692,0.99999707001475
Med13l,0.00229403883160456,0.99999707001475
Ubl5,-0.0138860836697243,0.99999707001475
Abcb1b,0.059346421783318,0.99999707001475
Gm37678,0.0468694967828188,0.99999707001475
Leprotl1,-0.0685005111968187,0.99999707001475
Rpl17,-0.0611122406966667,0.99999707001475
Cdip1,-0.05399503352635,0.99999707001475
Tmem263,-0.0883734008149943,0.99999707001475
Car5a,-0.0303180603037405,0.99999707001475
Cacfd1,-0.00242355772308588,0.99999707001475
Pomgnt1,0.050602466549058,0.99999707001475
Syt7,-0.0417843115101272,0.99999707001475
Gne,-0.0144560504391261,0.99999707001475
Trp53cor1,0.027151400559923,0.99999707001475
Cops8,-0.00733962186982194,0.99999707001475
Cstf2t,0.0462647268082238,0.99999707001475
Ighv3-2,0.0450919122066204,0.99999707001475
Acad10,0.0400205671114124,0.99999707001475
A430093F15Rik,0.0178849230811099,0.99999707001475
RP24-397P9.2,-0.0278851994726926,0.99999707001475
Gata3,0.0459048860500536,0.99999707001475
Arih1,-0.0454303875381236,0.99999707001475
Rnf8,0.0545372781380646,0.99999707001475
Ubp1,0.051545293133956,0.99999707001475
Gm5513,0.0294866113720588,0.99999707001475
Gm4734,0.100943943466879,0.99999707001475
Ubac2,-0.0390840523307571,0.99999707001475
Gm23734,-0.0816158915891094,0.99999707001475
Pitpnm3,0.0103475122517107,0.99999707001475
Ovol1,-0.0149814800436584,0.99999707001475
Gm8317,0.0350825416752386,0.99999707001475
Gm28403,-0.0397979790358892,0.99999707001475
Kcnh2,-0.0867890281946823,0.99999707001475
Gm22362,0.0736502076465679,0.99999707001475
Fech,0.0888356143427321,0.99999707001475
B3gnt3,0.0552228554674777,0.99999707001475
Ankrd7,0.0477245941430589,0.99999707001475
Sft2d1,-0.121243169062435,0.99999707001475
Flad1,0.0184098512339055,0.99999707001475
Slc25a28,0.00977751258393713,0.99999707001475
Smtn,0.0421392865604039,0.99999707001475
Gm43949,-0.0941638969568189,0.99999707001475
Sybu,0.0314678940635392,0.99999707001475
Meaf6,-0.0175393189373384,0.99999707001475
Cdkl5,-0.0198884756259675,0.99999707001475
Hnrnpk,0.0504816281296241,0.99999707001475
Phkg2,0.0271248331830838,0.99999707001475
Gm20689,-0.0376447934193127,0.99999707001475
Gm7482,0.0481561980389776,0.99999707001475
Spout1,0.0646358804733912,0.99999707001475
Tcte3,-0.00998056338020381,0.99999707001475
Gm16556,0.0236637691226996,0.99999707001475
Ttc16,-0.0243978775937589,0.99999707001475
Ypel4,0.0446222036501561,0.99999707001475
RP23-356I16.2,-0.0537800036080649,0.99999707001475
Gm21814,0.0128460162404824,0.99999707001475
Pcnt,0.00809579135536162,0.99999707001475
Epgn,-0.00139053950434122,0.99999707001475
Fam184b,0.00490066940607083,0.99999707001475
Gm21887,0.083568623781935,0.99999707001475
Gm19287,-0.0751661157222304,0.99999707001475
RP23-55G19.1,-0.00210303148182121,0.99999707001475
Actrt3,-0.0546408025289815,0.99999707001475
Txnrd3,0.0540275393860249,0.99999707001475
Il10ra,-0.0462827727549268,0.99999707001475
Gm8741,0.0260725534555817,0.99999707001475
Gm26690,0.0316047143311106,0.99999707001475
Dbr1,-0.0673486375706192,0.99999707001475
Gm9625,0.0311818326808451,0.99999707001475
Psip1,-0.0620279388510523,0.99999707001475
Mir7063,0.00224873844903016,0.99999707001475
Nat10,0.0105400632909835,0.99999707001475
Tpm3,-0.0575886199239572,0.99999707001475
Mphosph6,0.00677262642391251,0.99999707001475
Got2,0.0686606775360087,0.99999707001475
Cebpd,-0.0199086211085345,0.99999707001475
Olfml2b,-0.0185342067482366,0.99999707001475
Gm10364,-0.00149504659117415,0.99999707001475
Gm15448,-0.016009035262717,0.99999707001475
Gm28933,0.0287676050222935,0.99999707001475
RP23-88C11.5,0.0312979441712507,0.99999707001475
Nelfb,0.030925666416376,0.99999707001475
Gm16248,-0.0590833665200264,0.99999707001475
Gm16001,0.0892416938154102,0.99999707001475
Nucb2,-0.0626452934463381,0.99999707001475
Rpl38-ps2,-0.118733918714701,0.99999707001475
Dph2,-0.0103249476433702,0.99999707001475
Gm19589,-0.0141061454205633,0.99999707001475
Ephx1,0.0924404307746702,0.99999707001475
Atp5k-ps2,-0.0137856578986828,0.99999707001475
Gsk3b,-0.00579776304262726,0.99999707001475
Gm9369,-0.0301799406909488,0.99999707001475
Gm15199,0.00790153401976644,0.99999707001475
Gm37837,0.0524267031853903,0.99999707001475
Ighv1-34,-0.0101264158105722,0.99999707001475
Ociad1,-0.0855326635109176,0.99999707001475
Gm20513,0.00268135706593946,0.99999707001475
Nectin3,0.00887973505070013,0.99999707001475
Cxadr,-0.0832442311686259,0.99999707001475
Igkv9-120,-0.0499564693143869,0.99999707001475
Dapk1,-0.0231842814728703,0.99999707001475
Med22,0.0346533925150061,0.99999707001475
Cenpl,0.0837182075628203,0.99999707001475
Ccdc191,0.0215489500719541,0.99999707001475
Myrf,-0.0198446866661874,0.99999707001475
E130307A14Rik,-0.0117208643853598,0.99999707001475
Igkv8-28,0.0443106232085674,0.99999707001475
Phf2,0.00722904482282828,0.99999707001475
Clcn3,-0.0186073322951426,0.99999707001475
Cep55,-0.0512988700442277,0.99999707001475
Gm24276,-0.0462918766513213,0.99999707001475
Unc79,0.0558355574754956,0.99999707001475
Ccdc125,0.00712904700436871,0.99999707001475
Gm42868,-0.0202974990728372,0.99999707001475
Gm15538,0.0252208750946941,0.99999707001475
Tmod4,0.00802971283658677,0.99999707001475
Gm45442,0.00810097954782261,0.99999707001475
Zfp976,0.00776165702273642,0.99999707001475
Xkrx,0.0313939337790816,0.99999707001475
Gm44698,-0.101570558622378,0.99999707001475
Lrrc56,-0.0642086061331755,0.99999707001475
Acot2,-0.00255813540709366,0.99999707001475
Gm29516,-0.0409641538351142,0.99999707001475
Dohh,0.0889389748098672,0.99999707001475
BC147527,-0.0328882288024479,0.99999707001475
Rogdi,0.0358488281316713,0.99999707001475
Isyna1,-0.0536902725446464,0.99999707001475
Cd320,0.0767608922026154,0.99999707001475
Polr3a,0.0492827749113423,0.99999707001475
Arrb2,0.0313388081838083,0.99999707001475
Gm43713,-0.0171433506954153,0.99999707001475
Farsb,-0.0346787310494983,0.99999707001475
Gm6181,-0.0788464412907084,0.99999707001475
2810001G20Rik,-0.00254255923922082,0.99999707001475
Pan2,-0.00695961175721324,0.99999707001475
Timm8a2,-0.0267977650705312,0.99999707001475
Nars,0.00513822884553854,0.99999707001475
Rpl13-ps6,0.0445662297610048,0.99999707001475
Gm29018,-0.0119495670654759,0.99999707001475
Tgif1,-0.0279192039558202,0.99999707001475
Mir6927,-0.00514344877377034,0.99999707001475
Gm25395,0.0961684189188502,0.99999707001475
Acsf3,-0.0495488694067431,0.99999707001475
Gm16150,-0.0315251760567153,0.99999707001475
Txndc9,0.0756865861546681,0.99999707001475
Myeov2,-0.0263030652560997,0.99999707001475
Osbpl7,0.0292665914153014,0.99999707001475
Tlk1,0.0250358663749443,0.99999707001475
Cytip,0.0177719632187072,0.99999707001475
Mir6904,-0.0506195688829582,0.99999707001475
Gm12833,0.0447321680423677,0.99999707001475
Gm5900,-0.0420413090263205,0.99999707001475
Sumo3,-0.0667409441050738,0.99999707001475
Slc25a2,0.0446040186683529,0.99999707001475
Ctsl,0.025920601399418,0.99999707001475
Hip1,0.0428176615896028,0.99999707001475
Gm20430,-0.106759303795063,0.99999707001475
RP24-275P22.2,0.0294895581463996,0.99999707001475
Rpl38-ps1,0.042855421117836,0.99999707001475
Sf3a1,-0.0231640745295313,0.99999707001475
Gm44218,-0.0042552423930088,0.99999707001475
Map3k1,0.0144017897844951,0.99999707001475
Gm12802,0.0130368260875081,0.99999707001475
Cxcr6,-0.0747127101042911,0.99999707001475
Gm45399,0.00779087120617147,0.99999707001475
Gvin1,0.00832100172073686,0.99999707001475
Gm3724,-0.0820026600300544,0.99999707001475
Gatad1,0.00117404603608307,0.99999707001475
Gm7783,0.016031321713026198,0.99999707001475
Acot1,-0.0707815079637628,0.99999707001475
Syde1,-0.0456258724292042,0.99999707001475
Cpped1,-0.0123289444460945,0.99999707001475
Zfp35,0.04105526134089,0.99999707001475
2810455O05Rik,-0.0127720194388608,0.99999707001475
Epha7,-0.0332311846093833,0.99999707001475
RP23-423B21.6,0.0146813406764842,0.99999707001475
Rpl21-ps6,-0.00530475008474548,0.99999707001475
Uso1,0.0256594059115421,0.99999707001475
Gm7857,0.0259881132903853,0.99999707001475
Ddx28,0.0509172913200728,0.99999707001475
Tmem126a,-0.0201797692578701,0.99999707001475
H2-Eb1,0.00276983091143848,0.99999707001475
Gm16907,-0.0615310337310761,0.99999707001475
Rnf43,0.0448916998900507,0.99999707001475
Zfp746,-0.0461307242489156,0.99999707001475
Dcaf5,-0.0066988485794693,0.99999707001475
RP23-162M13.9,0.00766889543438422,0.99999707001475
Gm6139,0.0581138051172491,0.99999707001475
Gm4973,-0.080454573680971,0.99999707001475
Lima1,-0.0481703037955837,0.99999707001475
Arhgap6,-0.0229379211073673,0.99999707001475
Gm6283,-0.0648373573853787,0.99999707001475
Gm2237,0.0120370180569083,0.99999707001475
Gm14473,-0.0069101577857963,0.99999707001475
Gm27190,0.0240842394218434,0.99999707001475
Gm12689,-0.0648463335203499,0.99999707001475
Gm13626,-0.00145423398907078,0.99999707001475
Drg2,0.00646470278472275,0.99999707001475
Gm37201,0.0160898428636205,0.99999707001475
AW011738,-0.0519402394816413,0.99999707001475
Myo10,0.11741184286864,0.99999707001475
Zfp105,-0.0257784390723855,0.99999707001475
Ttc37,0.0942632318027811,0.99999707001475
Acsf2,0.0686412479781185,0.99999707001475
Slc16a7,0.06682948631505,0.99999707001475
Map1s,-0.00607932343572555,0.99999707001475
Sirt1,-0.0529824719634681,0.99999707001475
Mipep,0.021662814740469,0.99999707001475
Rpp30,-0.0103095335947616,0.99999707001475
E230020D15Rik,-0.0185215351982677,0.99999707001475
Dbp,0.0206398764323291,0.99999707001475
Gm6929,-0.00913660164012687,0.99999707001475
Enpp1,0.054088083452167,0.99999707001475
Sertad4,0.0335119775253663,0.99999707001475
Kmo,0.0248105826699224,0.99999707001475
Pprc1,0.0134415722329305,0.99999707001475
Gm18300,0.0916061291194914,0.99999707001475
Stoml2,0.0121257111498821,0.99999707001475
Ctsz,0.00464800642237577,0.99999707001475
Jak3,0.0181116360797495,0.99999707001475
4930505N22Rik,-0.0753264257725583,0.99999707001475
Gm5710,0.0522966500822003,0.99999707001475
Tmem134,-0.035081767459153,0.99999707001475
Git1,0.0261193156009454,0.99999707001475
Abhd10,-0.0453430119262312,0.99999707001475
Pitrm1,-0.00148341309722756,0.99999707001475
Gm9008,0.0360174154586351,0.99999707001475
Gm8276,0.010994907149821,0.99999707001475
Mfsd4b4,-0.0441949522980297,0.99999707001475
Dennd3,-0.0308889123835472,0.99999707001475
1700019B03Rik,-0.021894448648122,0.99999707001475
Srp68,-0.00555946831660158,0.99999707001475
Gm40319,-0.0825251853391436,0.99999707001475
Psmb4,-0.0387803846995482,0.99999707001475
Por,3.69334047403371e-4,0.99999707001475
Plod3,0.0165824541760911,0.99999707001475
Dnajb14,0.0150489269262386,0.99999707001475
H3f3a,-0.0513005847120431,0.99999707001475
Actr10,-0.0600330304983864,0.99999707001475
Mapk8,-0.102903808711036,0.99999707001475
Ighv8-12,-0.0211815702333288,0.99999707001475
Ccdc50-ps,-0.0766421158073197,0.99999707001475
Gm24241,-0.00177244500084488,0.99999707001475
Spata24,-0.0184424138566162,0.99999707001475
Hmmr,0.0964772292122571,0.99999707001475
Gm43279,-9.29578016525369e-5,0.99999707001475
Emb,0.0194822469553044,0.99999707001475
Alg11,-0.0777623480780676,0.99999707001475
Ppp1r9b,-0.066072545212149,0.99999707001475
Ccdc17,-0.048448359904914,0.99999707001475
Cds2,-0.0297805382892967,0.99999707001475
Nde1,-0.0505410444926786,0.99999707001475
Gm3793,-0.00891339583052621,0.99999707001475
Pls1,-0.0697081983009761,0.99999707001475
Gstp-ps,0.109792383521107,0.99999707001475
AA465934,-0.0139178583833254,0.99999707001475
Gnaz,0.0874953741599859,0.99999707001475
Dmrt3,-0.0910503782995565,0.99999707001475
Porcn,-0.0621237309879422,0.99999707001475
Phf8,0.0200566210226555,0.99999707001475
Zfp182,-0.0391322009871618,0.99999707001475
RP23-371K6.1,0.0375554516842959,0.99999707001475
Caap1,-0.00871325017049943,0.99999707001475
Gm12464,0.080709080530819,0.99999707001475
Tmem41a,0.050158336184729,0.99999707001475
4930537H20Rik,-0.0225535468371455,0.99999707001475
Mirlet7i,-0.00314065131177918,0.99999707001475
Phyhd1,-0.0186787307707131,0.99999707001475
Sdccag8,0.0697510917391802,0.99999707001475
Maged2,-0.0832995569847229,0.99999707001475
Efhc1,0.0018115036560593,0.99999707001475
Gm42921,-0.00775495688721849,0.99999707001475
Ceacam10,-0.0025060304344248,0.99999707001475
Srgap3,0.0222513579760983,0.99999707001475
Pold3,0.0714671434774236,0.99999707001475
Apba1,-0.0342488459135151,0.99999707001475
Gm43743,0.052096182699329,0.99999707001475
Stc1,0.087049223164738,0.99999707001475
Npc2,-0.0054806947201987,0.99999707001475
Tmem219,-0.0802351875310945,0.99999707001475
Fmnl3,0.0523624875677819,0.99999707001475
Gm14148,0.00838594445444477,0.99999707001475
RP24-316B2.3,0.0721506065708204,0.99999707001475
Gm29019,0.0129726723989564,0.99999707001475
4833403J16Rik,0.0328115177776578,0.99999707001475
Rps23,-0.0101531216005113,0.99999707001475
Gm15745,0.00233052101411751,0.99999707001475
Casc3,0.0642418183498923,0.99999707001475
Stx12,-0.0544803277755942,0.99999707001475
Gm2965,-0.0213153915222385,0.99999707001475
Fkbp8,0.038026581581498,0.99999707001475
Usp47,-0.0216601245768788,0.99999707001475
Smug1,0.0527111145264597,0.99999707001475
Egr1,-0.0699575845127655,0.99999707001475
Fhod1,0.077922317285451,0.99999707001475
Ncs1,-0.0149167240132384,0.99999707001475
1700099I09Rik,0.0570309781839021,0.99999707001475
Gpr174,-0.117935654903649,0.99999707001475
Lfng,0.0634330384968028,0.99999707001475
Errfi1,-0.0732977821841859,0.99999707001475
B230398E01Rik,-0.0662262630539048,0.99999707001475
Gm43815,0.0336223017501117,0.99999707001475
Gm15454,0.00862909101610245,0.99999707001475
Vps33a,-0.0296785653376391,0.99999707001475
Lclat1,0.0350193588390813,0.99999707001475
Samm50,-0.0920124271449682,0.99999707001475
Gm13398,0.0254512504519891,0.99999707001475
Zfp397,0.0355029293920218,0.99999707001475
Gm26277,-0.0309287604828263,0.99999707001475
Gpr3,0.0353082487337416,0.99999707001475
Arl2,0.07131934653427,0.99999707001475
Gm20257,0.0262861682100902,0.99999707001475
Selenbp2,-0.0177089161967309,0.99999707001475
Plcd1,0.0458557206026636,0.99999707001475
Amd-ps4,0.0644461097340831,0.99999707001475
Tnpo2,0.0236557322885143,0.99999707001475
F8a,-0.0495408571956804,0.99999707001475
Tmem150c,0.00616737765941265,0.99999707001475
Cog8,-0.0100210911384147,0.99999707001475
Atxn7l2,0.0666004769068968,0.99999707001475
Gcat,-0.0203040864212172,0.99999707001475
Adrb2,-0.00698524535462804,0.99999707001475
Dnajc6,0.0144011730490018,0.99999707001475
Golt1b,0.0159118778291924,0.99999707001475
Slc41a3,0.0345276916092224,0.99999707001475
Gm43769,-0.0816432519489519,0.99999707001475
E2f5,-0.0382018895622928,0.99999707001475
Tnnc1,-0.050425745332581,0.99999707001475
Lgals3bp,-0.00410994738239664,0.99999707001475
Nolc1,-0.0647355406980432,0.99999707001475
Thsd1,-0.00432370138991014,0.99999707001475
H2afx,-0.0732194907098872,0.99999707001475
Ago2,-0.00936290113041696,0.99999707001475
Tet2,-0.00251426676432047,0.99999707001475
Hal,0.00402229959888162,0.99999707001475
Mpp7,0.0302044467816782,0.99999707001475
Rmdn2,-0.044822437317474,0.99999707001475
Mrpl33,0.101666827096835,0.99999707001475
Gm20605,0.0283611636458562,0.99999707001475
H2-T24,-0.0532770156398135,0.99999707001475
Rragb,-0.111472865488935,0.99999707001475
Tmem177,-0.0635700099223965,0.99999707001475
Fam227a,0.0360422137852705,0.99999707001475
Slc6a8,-0.072978896723419,0.99999707001475
4933408J17Rik,0.00120197713832728,0.99999707001475
Gm16060,0.0771083437108542,0.99999707001475
Desi1,0.0209826660820617,0.99999707001475
Gm24091,0.0506884211726134,0.99999707001475
Gm26887,0.0568962373860023,0.99999707001475
Cyb561,0.0177489224564638,0.99999707001475
Gm13477,-0.0183043172782045,0.99999707001475
Pef1,-0.0161968870243965,0.99999707001475
Gm13397,-0.0077426621864109,0.99999707001475
Gm16755,0.0155179424859495,0.99999707001475
Slc4a1ap,-0.0190394463860973,0.99999707001475
Anxa9,-0.0397958167071629,0.99999707001475
Arf3,0.00550527528526376,0.99999707001475
L3hypdh,-0.0177996751917608,0.99999707001475
Gm42907,-0.0969644326361498,0.99999707001475
Tef,-0.116042719071023,0.99999707001475
Flii,0.0718539768583414,0.99999707001475
Alox5,0.0522426060744777,0.99999707001475
Gm5837,9.16990914144039e-4,0.99999707001475
Gm11574,0.0136357181027323,0.99999707001475
Gm29666,0.0254271579120054,0.99999707001475
Otub2,-0.0378185269375869,0.99999707001475
Gm17690,0.0228730542875536,0.99999707001475
Gm8909,0.0785121577289636,0.99999707001475
Cnot11,0.0830559306357212,0.99999707001475
Rab18,0.0762236232689291,0.99999707001475
Tmem185b,-0.0502993878316614,0.99999707001475
Nfs1,0.017834081088772,0.99999707001475
Gm43480,-0.0325478678717285,0.99999707001475
Hsd17b13,-0.0298197277540569,0.99999707001475
Dkk3,0.0480482686198129,0.99999707001475
Tarbp2,-0.0740041073566145,0.99999707001475
Sprtn,0.0147460369782424,0.99999707001475
Zhx1,-0.0193090678550286,0.99999707001475
Hint1,0.0431562084790961,0.99999707001475
Tusc2,-0.0574539248997934,0.99999707001475
Ano8,-0.0648376638683039,0.99999707001475
Ppp1r14b,-0.0941564370251246,0.99999707001475
Nat2,0.0247025026411376,0.99999707001475
Gm11449,0.0270914129729732,0.99999707001475
Clec2f,0.0334290167026586,0.99999707001475
Kcnip3,0.0459491287472556,0.99999707001475
D5Ertd579e,-0.0225948054261909,0.99999707001475
Gm36211,0.0170343740455687,0.99999707001475
Asap3,-0.00977690907033281,0.99999707001475
Gm15388,-0.0406259110570745,0.99999707001475
Cox6a2,0.0133321254838468,0.99999707001475
Gm8682,-0.0669969338588915,0.99999707001475
Gm16111,0.0249039265001565,0.99999707001475
Hhip,0.0161357657737082,0.99999707001475
Gm9774,0.00842173761051498,0.99999707001475
Cbr1,0.0994616764987263,0.99999707001475
Gm25788,0.0870734519557148,0.99999707001475
Dedd,0.0330450285266273,0.99999707001475
Wdr45b,-0.076015626100033,0.99999707001475
1700052K11Rik,0.0402499868914027,0.99999707001475
Prg3,-0.0600038349404205,0.99999707001475
Adgra2,0.060484277275343,0.99999707001475
Gm5879,0.0790953635062442,0.99999707001475
Ccdc6,-0.0684790917006723,0.99999707001475
Zfp507,-0.056699751632753,0.99999707001475
Pa2g4,-0.0459062879082128,0.99999707001475
Trak2,-0.0104046483910456,0.99999707001475
Dhrs1,0.0856759820687701,0.99999707001475
Dennd5a,-0.0298810890411052,0.99999707001475
Zkscan4,-0.0768279418771482,0.99999707001475
Rbm45,-0.0744877439354509,0.99999707001475
Avil,0.0577787124935007,0.99999707001475
Platr29,7.63641058203239e-4,0.99999707001475
Kif2a,-0.0238378857878985,0.99999707001475
Mir7026,-0.0156874025261282,0.99999707001475
Stk38,-0.0597140696272353,0.99999707001475
Gm17300,0.0457844347753194,0.99999707001475
Ndufa4,-0.0938021043357577,0.99999707001475
Hpcal4,0.0522691259823945,0.99999707001475
Gimap1os,-0.0330504670761389,0.99999707001475
Ecscr,0.0476791330829887,0.99999707001475
Cxx1a,0.00477825533337104,0.99999707001475
Pafah1b1-ps2,-0.0277099446930868,0.99999707001475
Pcgf3,-0.0910409729746731,0.99999707001475
Mtmr6,-0.0292514325957558,0.99999707001475
Mvb12a,0.0499916800077475,0.99999707001475
Arhgef40,-0.0355465721190933,0.99999707001475
Gm15495,-0.088044949583741,0.99999707001475
4932442E05Rik,0.0837729926756005,0.99999707001475
Man1a2,0.0132915004521311,0.99999707001475
Gemin7,0.0281983913689553,0.99999707001475
Ighv3-4,0.0375099749359871,0.99999707001475
Rrp8,0.0217052888048274,0.99999707001475
Pi4kb,0.0315351317370872,0.99999707001475
Ublcp1,-0.0113018103180481,0.99999707001475
Snx19,-0.089858909149092,0.99999707001475
9330159M07Rik,-0.12617383632028,0.99999707001475
Birc3,-0.0135474017987057,0.99999707001475
Naa38,0.0358569039414837,0.99999707001475
Gm26695,0.070382739275116,0.99999707001475
Thbd,-0.0275291077573777,0.99999707001475
Cog5,-0.0378955731345067,0.99999707001475
Acadm,-0.122551148831257,0.99999707001475
Pcdhgc4,0.0169612340765084,0.99999707001475
Kdm5b,-0.0283492798408843,0.99999707001475
Rpl13a-ps1,0.0325800283331633,0.99999707001475
Ap5z1,-0.0948477351538941,0.99999707001475
Gm11895,0.0345857447714277,0.99999707001475
Mir8091,-0.0139869627611273,0.99999707001475
Rpl7a-ps9,-0.0412793052701394,0.99999707001475
Gm9294,-0.0287421851507351,0.99999707001475
Gramd3,0.0928527286536276,0.99999707001475
Fam209,-0.117712219720295,0.99999707001475
Pias2,0.0472001121894206,0.99999707001475
Gm26403,-0.0179930296706589,0.99999707001475
Dhrs7b,-0.107361851912022,0.99999707001475
mt-Tm,-0.0907678817240294,0.99999707001475
Gm12230,0.0608537227193172,0.99999707001475
Bid,-1.2517726871605e-4,0.99999707001475
Selenos,0.0035923967794828,0.99999707001475
Fam132a,0.0855443273595609,0.99999707001475
Zfp407,-0.0300939763668261,0.99999707001475
Gm36445,-0.0643223176620222,0.99999707001475
Crebl2,-0.116086334712036,0.99999707001475
Ofd1,0.029291035230943,0.99999707001475
Gm6063,-0.00672155436755329,0.99999707001475
Gm7693,-0.0547094510040268,0.99999707001475
5530601H04Rik,-0.0644049341486521,0.99999707001475
Tpt1-ps1,-0.0506739559102296,0.99999707001475
Gm10327,-0.0714756817420927,0.99999707001475
Mlf2,0.0496528075943778,0.99999707001475
Tmem267,0.0530176572474866,0.99999707001475
Ccl5,-0.067709325084912,0.99999707001475
Gak,-0.0830341830906929,0.99999707001475
Ptpmt1,0.00780534434256815,0.99999707001475
RP23-323P3.1,0.0263411506221339,0.99999707001475
Gm34248,-0.0625823464281824,0.99999707001475
Gm45033,0.0326694727928754,0.99999707001475
Gm23458,-0.0647529359620856,0.99999707001475
S100a6,-0.0628113647730287,0.99999707001475
Cep164,-0.0472778184271722,0.99999707001475
Tmtc2,-0.0052909375398112,0.99999707001475
Clec5a,0.00462164219063284,0.99999707001475
Gm16010,0.0299207942147247,0.99999707001475
Slfn2,0.0670049514545634,0.99999707001475
Ifitm6,0.00795850014312465,0.99999707001475
Rangrf,-0.0433484704869363,0.99999707001475
Ighv1-23,0.023884071813078,0.99999707001475
3110045C21Rik,0.0090596768657661,0.99999707001475
Gm8254,0.0565917990493667,0.99999707001475
Rhebl1,0.0735006959742915,0.99999707001475
Ighv9-2,0.0875115376425003,0.99999707001475
Fkbp15,0.0747113825681805,0.99999707001475
Gm14911,0.0424156130060783,0.99999707001475
Gm43312,-0.0649645617358863,0.99999707001475
Gm44206,-0.110893607837104,0.99999707001475
Hist1h1d,0.023747913800205,0.99999707001475
Gjc1,-0.0645137372035687,0.99999707001475
Gm20702,-0.012115035213159,0.99999707001475
4930477O15Rik,-0.0500836064425404,0.99999707001475
Wdr45,0.00980916884442034,0.99999707001475
Parp9,-0.0960183444560406,0.99999707001475
Gm13341,-0.0556463793115492,0.99999707001475
Ccdc189,-0.0291471683781013,0.99999707001475
Nlrc3,-0.0562120685200221,0.99999707001475
Gm9423,-0.0810190871757193,0.99999707001475
Tra2b,-0.0476729584327204,0.99999707001475
Smarcc2,0.0125077102878558,0.99999707001475
Gm13675,0.0494560994899381,0.99999707001475
Ubxn2b,0.0494228432433961,0.99999707001475
Ezr,-0.0304079202763684,0.99999707001475
Mcoln3,0.0638494641084134,0.99999707001475
